Cycle	Correct	Similarity
0	True	0.7254901960784313
0	True	0.75
0	True	0.875
0	True	0.625
0	True	0.5166666666666667
0	True	0.7833333333333333
0	False	0.8461538461538461
0	False	0.75
0	True	0.6451612903225806
0	True	0.7857142857142857
0	True	0.8709677419354839
0	True	0.6851851851851852
0	True	0.9038461538461539
0	True	0.9482758620689655
0	True	0.95
0	True	0.35294117647058826
0	True	0.6938775510204082
0	True	0.9166666666666666
0	True	0.896551724137931
0	True	0.8333333333333334
0	True	0.875
0	True	0.8813559322033898
0	True	0.7941176470588235
0	True	0.6078431372549019
0	True	0.8
0	True	0.8
0	True	0.875
0	True	0.8043478260869565
0	True	0.8181818181818182
0	True	0.8695652173913043
0	True	0.9215686274509803
0	True	0.7857142857142857
0	True	0.7704918032786885
0	True	0.7
0	True	0.7272727272727273
0	True	0.5882352941176471
0	True	0.6153846153846154
0	True	0.7608695652173914
0	True	0.8837209302325582
0	True	0.95
0	False	0.5
0	True	0.64
0	True	0.6538461538461539
0	True	0.9444444444444444
0	True	0.9152542372881356
0	True	0.9318181818181818
0	True	0.625
0	True	0.7142857142857143
0	True	0.7468354430379747
0	True	0.8787878787878788
0	True	0.8837209302325582
0	True	0.8333333333333334
0	True	0.6206896551724138
0	True	0.8620689655172413
0	True	0.8928571428571429
0	False	0.7567567567567568
0	True	0.75
0	False	0.7924528301886793
0	True	0.765625
0	True	0.746268656716418
0	True	0.7346938775510204
0	True	0.8611111111111112
0	False	0.7636363636363637
0	True	0.868421052631579
0	True	0.75
0	False	0.6851851851851852
0	False	0.6666666666666666
0	True	0.8888888888888888
0	True	0.5666666666666667
0	True	0.8409090909090909
0	True	0.918918918918919
0	True	0.8181818181818182
0	True	0.8360655737704918
0	True	0.9066666666666666
0	True	0.7142857142857143
0	True	0.8852459016393442
0	True	0.8771929824561403
0	True	0.7301587301587301
0	True	0.7213114754098361
0	True	0.8360655737704918
0	True	0.7166666666666667
0	True	0.8571428571428571
0	True	0.9180327868852459
0	True	0.7681159420289855
0	False	0.7017543859649122
0	True	0.7857142857142857
0	True	0.6956521739130435
0	True	0.8513513513513513
0	True	0.7288135593220338
0	True	0.8289473684210527
0	True	0.96
0	True	0.7
0	True	0.8591549295774648
0	True	0.71875
0	True	0.9230769230769231
0	True	0.7424242424242424
0	True	0.9411764705882353
0	True	0.8115942028985508
0	True	0.9014084507042254
0	True	0.9090909090909091
0	True	0.9682539682539683
0	True	0.9402985074626866
0	True	0.8382352941176471
0	True	0.6666666666666666
0	True	0.8727272727272727
0	True	0.6
0	True	0.43478260869565216
0	True	0.7413793103448276
0	True	0.8245614035087719
0	True	0.7818181818181819
0	True	0.7285714285714285
0	True	0.9464285714285714
0	True	0.9428571428571428
0	True	0.9152542372881356
0	True	0.7586206896551724
0	True	0.6956521739130435
0	True	0.68
0	True	0.8846153846153846
0	True	0.6904761904761905
0	True	0.5740740740740741
0	True	0.8301886792452831
0	True	0.7407407407407407
0	False	0.6521739130434783
0	True	0.6933333333333334
0	True	0.8095238095238095
0	True	0.625
0	True	0.8809523809523809
0	True	0.7209302325581395
0	True	0.7575757575757576
0	True	0.7608695652173914
0	True	0.6956521739130435
0	False	0.6904761904761905
0	True	0.8285714285714286
0	True	0.9508196721311475
0	True	0.625
0	True	0.8026315789473685
0	True	0.9836065573770492
0	True	0.75
0	True	0.7727272727272727
0	True	0.7547169811320755
0	True	0.7727272727272727
0	False	0.5882352941176471
0	True	0.6470588235294118
0	True	0.74
0	True	0.5681818181818182
0	True	0.5853658536585366
0	True	0.9069767441860465
0	True	0.82
0	True	0.6216216216216216
0	True	0.8333333333333334
0	False	0.5714285714285714
0	True	0.9206349206349206
0	True	0.7450980392156863
0	True	0.7872340425531915
0	True	0.673469387755102
0	True	0.6949152542372882
0	True	0.7777777777777778
0	True	0.7027027027027027
0	True	0.7121212121212122
0	True	0.9183673469387755
0	True	0.8524590163934426
0	True	0.6212121212121212
0	True	0.6610169491525424
0	True	0.5714285714285714
0	True	0.66
0	True	0.78
0	True	0.6052631578947368
0	True	0.6346153846153846
0	True	0.75
0	True	1.0
0	True	0.6470588235294118
0	True	0.8679245283018868
0	True	0.8392857142857143
0	True	0.9322033898305084
0	True	0.7424242424242424
0	True	0.7727272727272727
0	False	0.7384615384615385
0	True	0.8648648648648649
0	True	0.7209302325581395
0	True	0.6585365853658537
0	True	0.7391304347826086
0	True	0.6956521739130435
0	True	0.9361702127659575
0	True	0.9166666666666666
0	True	0.6666666666666666
0	True	0.6382978723404256
0	True	0.627906976744186
0	True	0.6779661016949152
0	True	0.7592592592592593
0	True	0.6181818181818182
0	True	0.8771929824561403
0	True	0.9107142857142857
0	True	0.8909090909090909
0	True	0.6
0	False	0.8235294117647058
0	True	0.8571428571428571
0	True	0.7608695652173914
0	True	0.7288135593220338
0	True	0.72
0	True	0.75
0	True	0.6785714285714286
0	True	0.7450980392156863
0	True	0.75
0	True	0.7441860465116279
0	True	0.7692307692307693
0	True	0.9285714285714286
0	False	0.78125
0	True	0.7222222222222222
0	True	0.8142857142857143
0	True	0.875
0	True	0.8135593220338984
0	False	0.6296296296296297
0	True	0.6842105263157895
0	True	0.8125
0	True	0.6419753086419753
0	True	0.7959183673469388
0	True	0.7608695652173914
0	True	0.9285714285714286
0	True	0.7818181818181819
0	True	0.65625
0	True	0.8113207547169812
0	True	0.6170212765957447
0	True	0.8307692307692308
0	True	0.9384615384615385
0	True	0.7906976744186046
0	True	0.7560975609756098
0	True	0.8780487804878049
0	True	0.7
0	True	0.847457627118644
0	True	0.7666666666666667
0	True	0.8135593220338984
0	True	0.7674418604651163
0	True	0.660377358490566
0	True	0.6140350877192983
0	True	0.6031746031746031
0	True	0.6229508196721312
0	True	0.6904761904761905
0	True	0.9333333333333333
0	True	0.6785714285714286
0	True	0.78125
0	False	0.7
0	True	0.7419354838709677
0	True	0.75
0	True	0.6976744186046512
0	True	0.6949152542372882
0	True	0.78125
0	True	0.6875
0	True	0.6885245901639344
0	False	0.7241379310344828
0	False	0.7209302325581395
0	True	0.7906976744186046
0	True	0.8571428571428571
0	True	0.625
0	True	0.6304347826086957
0	False	0.5483870967741935
0	True	0.6521739130434783
0	False	0.639344262295082
0	True	0.6323529411764706
0	True	0.6862745098039216
0	True	0.6862745098039216
0	True	0.7368421052631579
0	False	0.7049180327868853
0	True	0.7209302325581395
0	False	0.7162162162162162
0	True	0.6818181818181818
0	False	0.7631578947368421
0	True	0.723404255319149
0	True	0.6923076923076923
0	True	0.7380952380952381
0	True	0.7045454545454546
0	True	0.6785714285714286
0	True	0.8
0	True	0.6756756756756757
0	True	0.8
0	True	0.875
0	True	0.76
0	True	0.7727272727272727
0	True	0.8787878787878788
0	True	0.8461538461538461
0	True	0.7843137254901961
0	True	0.7857142857142857
0	False	0.6176470588235294
0	True	0.660377358490566
0	True	0.8679245283018868
0	True	0.82
0	False	0.7096774193548387
0	True	0.7906976744186046
0	True	0.8648648648648649
0	True	0.7213114754098361
0	True	0.6607142857142857
0	True	0.6607142857142857
0	True	0.7592592592592593
0	True	0.76
0	True	0.6727272727272727
0	True	0.8666666666666667
0	True	0.8831168831168831
0	True	0.765625
0	False	0.8260869565217391
0	True	0.7857142857142857
0	True	0.625
0	True	0.8157894736842105
0	True	0.8085106382978723
0	True	0.881578947368421
0	True	0.7538461538461538
0	True	0.85
0	True	0.7640449438202247
0	True	0.868421052631579
0	False	0.5526315789473685
0	True	0.6666666666666666
0	True	0.6153846153846154
0	False	0.29411764705882354
0	True	0.7105263157894737
0	False	0.7205882352941176
0	True	0.7101449275362319
0	True	0.9365079365079365
0	True	0.726027397260274
0	True	0.7454545454545455
0	True	0.6935483870967742
0	True	0.7272727272727273
0	True	0.9354838709677419
0	False	0.7662337662337663
0	True	0.953125
0	True	0.7941176470588235
0	True	0.7407407407407407
0	True	0.6
0	True	0.7222222222222222
0	True	0.5892857142857143
0	True	0.6041666666666666
0	False	0.6986301369863014
0	True	0.7090909090909091
0	True	0.7674418604651163
0	True	0.7575757575757576
0	True	0.835820895522388
0	False	0.7049180327868853
0	True	0.8222222222222222
0	True	0.7391304347826086
0	False	0.7183098591549296
0	True	0.9076923076923077
0	True	0.6875
0	True	0.676923076923077
0	True	0.5641025641025641
0	False	0.75
0	False	0.5714285714285714
0	True	0.6981132075471698
0	False	0.6491228070175439
0	True	0.8571428571428571
0	True	0.6666666666666666
0	True	0.7068965517241379
0	True	0.703125
0	True	0.6833333333333333
0	True	0.7368421052631579
0	True	0.6410256410256411
0	False	0.6410256410256411
0	False	0.6071428571428571
0	True	0.7636363636363637
0	True	0.8780487804878049
0	True	0.8360655737704918
0	True	0.8695652173913043
0	True	0.9102564102564102
0	True	0.8035714285714286
0	True	0.8837209302325582
0	True	0.8412698412698413
0	False	0.8181818181818182
0	True	0.8095238095238095
0	True	0.7837837837837838
0	True	0.8833333333333333
0	True	0.7222222222222222
0	True	0.7543859649122807
0	True	0.6730769230769231
0	True	0.8214285714285714
0	False	0.5853658536585366
0	True	0.75
0	True	1.0
0	True	0.7619047619047619
0	False	0.4666666666666667
0	False	0.7424242424242424
0	True	0.8170731707317073
0	True	0.5789473684210527
0	False	0.7580645161290323
0	True	0.5925925925925926
0	False	0.47368421052631576
0	True	0.7441860465116279
0	True	0.75
0	True	0.6578947368421053
0	True	0.8472222222222222
0	True	0.9264705882352942
0	True	0.9166666666666666
0	True	0.723404255319149
0	True	0.6842105263157895
0	True	0.6140350877192983
0	False	0.6607142857142857
0	True	0.6333333333333333
0	True	0.4107142857142857
0	True	0.7543859649122807
0	True	0.8421052631578947
0	True	0.8070175438596491
0	True	0.6779661016949152
0	True	0.8524590163934426
0	True	0.7391304347826086
0	False	0.671875
0	True	0.9375
0	True	0.8936170212765957
0	True	0.6727272727272727
0	True	0.7971014492753623
0	True	0.8064516129032258
0	True	0.7866666666666666
0	True	0.7575757575757576
0	True	0.7
0	True	0.8840579710144928
0	True	0.7666666666666667
0	False	0.7464788732394366
0	True	0.8082191780821918
0	True	0.8108108108108109
0	False	0.6875
0	True	0.8428571428571429
0	True	0.6122448979591837
0	True	0.7142857142857143
0	True	0.7755102040816326
0	False	0.6714285714285714
0	True	0.8833333333333333
0	True	0.6818181818181818
0	True	0.6111111111111112
0	True	0.6607142857142857
0	True	0.7872340425531915
0	True	0.6666666666666666
0	True	0.864406779661017
0	True	0.7090909090909091
0	True	0.7627118644067796
0	True	0.9310344827586207
0	True	0.6896551724137931
0	True	0.6923076923076923
0	True	0.7666666666666667
0	True	0.7209302325581395
0	True	0.7962962962962963
0	True	0.7424242424242424
0	True	0.8571428571428571
0	True	0.8970588235294118
0	True	0.7808219178082192
0	True	0.7547169811320755
0	True	0.7246376811594203
0	True	0.6111111111111112
0	True	0.8169014084507042
0	True	0.6792452830188679
0	True	0.9354838709677419
0	True	0.6923076923076923
0	True	0.6595744680851063
0	False	0.6557377049180327
0	True	0.6774193548387096
0	False	0.7647058823529411
0	True	0.7916666666666666
0	True	0.6976744186046512
0	True	0.6166666666666667
0	True	0.6842105263157895
0	True	0.603448275862069
0	True	0.875
0	True	0.6296296296296297
0	True	0.7592592592592593
0	True	0.703125
0	True	0.8032786885245902
0	True	0.7083333333333334
0	True	0.782608695652174
0	True	0.7419354838709677
0	True	0.6792452830188679
0	True	0.7608695652173914
0	True	0.5833333333333334
0	True	0.5869565217391305
0	True	0.6727272727272727
0	False	0.7272727272727273
0	True	0.6136363636363636
0	False	0.52
0	True	0.6888888888888889
0	False	0.7142857142857143
0	True	0.7027027027027027
0	True	0.5416666666666666
0	True	0.6792452830188679
0	True	0.7446808510638298
0	True	0.7090909090909091
0	False	0.5925925925925926
0	True	0.6862745098039216
0	True	0.8627450980392157
0	False	0.7254901960784313
0	True	0.7692307692307693
0	True	0.7166666666666667
0	False	0.6956521739130435
0	False	0.7384615384615385
0	True	0.6491228070175439
0	True	0.6440677966101694
0	False	0.6949152542372882
0	True	0.8695652173913043
0	True	0.7352941176470589
0	True	0.8936170212765957
0	True	0.9482758620689655
0	True	0.74
0	True	0.7555555555555555
0	True	0.5
0	True	0.6666666666666666
0	False	0.7058823529411765
0	False	0.5769230769230769
0	True	0.875
0	True	0.6388888888888888
0	True	0.6190476190476191
0	True	0.6666666666666666
0	True	0.6779661016949152
0	True	0.640625
0	True	0.7872340425531915
0	True	0.8297872340425532
0	True	0.9333333333333333
0	True	0.7164179104477612
0	True	0.7096774193548387
0	True	0.8450704225352113
0	True	0.6190476190476191
0	True	0.8428571428571429
0	True	0.9367088607594937
0	True	0.864406779661017
0	True	0.8372093023255814
0	True	0.821917808219178
0	True	0.7464788732394366
0	True	0.43
0	True	0.7954545454545454
0	True	0.9056603773584906
0	True	0.6551724137931034
0	True	0.68
0	True	0.6341463414634146
0	True	0.6666666666666666
0	True	0.62
0	True	0.6415094339622641
0	True	0.7272727272727273
0	True	0.6818181818181818
0	True	0.8297872340425532
0	True	0.64
0	True	0.7536231884057971
0	True	0.8928571428571429
0	True	0.9464285714285714
0	True	0.42424242424242425
0	True	0.5714285714285714
0	True	0.717948717948718
0	True	0.8421052631578947
0	True	0.47368421052631576
0	True	0.8918918918918919
0	True	0.671875
0	True	0.640625
0	True	0.625
0	False	0.5873015873015873
0	False	0.6271186440677966
0	True	0.7580645161290323
0	False	0.7096774193548387
0	True	0.8478260869565217
0	True	0.7254901960784313
0	True	0.717391304347826
0	True	0.7619047619047619
0	True	0.6538461538461539
0	True	0.6744186046511628
0	True	0.8780487804878049
0	True	0.75
0	True	0.7352941176470589
0	True	0.9027777777777778
0	True	0.559322033898305
0	True	0.5918367346938775
0	True	0.65625
0	False	0.6557377049180327
0	True	0.6666666666666666
0	False	0.6451612903225806
0	True	0.723404255319149
0	True	0.8307692307692308
0	False	0
0	True	0.7808219178082192
0	False	0.7804878048780488
0	True	0.7818181818181819
0	True	0.6818181818181818
0	True	0.6756756756756757
0	True	0.7972972972972973
0	True	0.88
0	True	0.75
0	True	0.6896551724137931
0	True	0.7169811320754716
0	True	0.5471698113207547
0	True	0.7076923076923077
0	True	0.7083333333333334
0	False	0.7818181818181819
0	True	0.8301886792452831
0	True	0.7466666666666667
0	True	0.7241379310344828
0	True	0.8113207547169812
0	True	0.6666666666666666
0	True	0.7857142857142857
0	True	0.6346153846153846
0	True	0.859375
0	True	0.9016393442622951
0	True	0.9516129032258065
0	True	0.8208955223880597
0	True	0.9516129032258065
0	True	0.6885245901639344
0	True	0.9180327868852459
0	True	0.7580645161290323
0	True	0.8666666666666667
0	True	0.7
0	True	0.8085106382978723
0	True	0.6304347826086957
0	True	0.75
0	False	0.72
0	True	0.7631578947368421
0	True	0.6851851851851852
0	False	0.7307692307692307
0	True	0.75
0	True	0.7045454545454546
0	True	0.7407407407407407
0	True	0.6808510638297872
0	True	0.9473684210526315
0	True	0.8823529411764706
0	True	0.6666666666666666
0	True	0.7
0	True	0.746031746031746
0	True	0.7
0	True	0.7358490566037735
0	True	0.9629629629629629
0	True	0.8023255813953488
0	True	0.711864406779661
0	True	0.6891891891891891
0	False	0.75
0	True	0.7021276595744681
0	True	0.75
0	True	0.8166666666666667
0	True	0.7246376811594203
0	True	0.5714285714285714
0	True	1.0
0	True	0.5833333333333334
0	True	0.8620689655172413
0	True	0.7341772151898734
0	True	0.7708333333333334
0	False	0.7166666666666667
0	True	0.6825396825396826
0	False	0.7627118644067796
0	True	0.6341463414634146
0	True	0.8478260869565217
0	True	0.7121212121212122
0	False	0.7678571428571429
0	True	0.8620689655172413
0	True	0.7592592592592593
0	True	0.8095238095238095
0	True	0.6792452830188679
0	True	0.7628865979381443
0	True	0.6956521739130435
0	True	0.6666666666666666
0	True	0.6962025316455697
0	True	0.78125
0	True	0.6417910447761194
0	True	0.875
0	True	0.88
0	True	0.7936507936507936
0	True	0.7547169811320755
0	True	0.7903225806451613
0	True	0.8783783783783784
0	True	0.9019607843137255
0	False	0.8867924528301887
0	True	0.56
0	True	0.9433962264150944
0	True	0.9272727272727272
0	True	0.9272727272727272
0	False	0.7222222222222222
0	True	0.8333333333333334
0	True	0.7846153846153846
0	True	0.7878787878787878
0	True	0.8360655737704918
0	False	0.676923076923077
0	True	0.9605263157894737
0	True	0.92
0	True	0.8552631578947368
0	True	0.7974683544303798
0	False	0.7419354838709677
0	True	0.8636363636363636
0	True	0.927710843373494
0	True	0.759493670886076
0	True	0.8333333333333334
0	True	0.828125
0	False	1.0
0	True	0.7681159420289855
0	True	0.6962025316455697
0	True	0.76
0	True	0.7058823529411765
0	True	0.8225806451612904
0	True	0.7922077922077922
0	True	0.9387755102040817
0	True	0.8181818181818182
0	True	0.7962962962962963
0	True	0.896551724137931
0	False	0.640625
0	True	0.6896551724137931
0	True	0.8571428571428571
0	True	0.7777777777777778
0	False	0.7105263157894737
0	True	0.7974683544303798
0	True	0.7974683544303798
0	True	0.9027777777777778
0	True	0.9024390243902439
0	False	0.8414634146341463
0	True	0.8658536585365854
0	True	0.918918918918919
0	True	0.9459459459459459
0	True	0.881578947368421
0	True	0.9459459459459459
0	True	0.9210526315789473
0	True	0.9459459459459459
0	False	0.6666666666666666
0	True	0.7307692307692307
0	True	0.85
0	True	0.7571428571428571
0	False	0.7741935483870968
0	False	1.0
0	False	0.7142857142857143
0	True	0.7894736842105263
0	True	0.7611940298507462
0	False	0.8032786885245902
0	True	0.7540983606557377
0	True	0.8382352941176471
0	True	0.835820895522388
0	True	0.6875
0	True	0.9425287356321839
0	False	0.6451612903225806
0	False	0.6557377049180327
0	True	0.7166666666666667
0	False	0.9647058823529412
0	False	0.7391304347826086
0	True	1.0
0	True	0.8412698412698413
0	True	0.9473684210526315
0	True	0.782608695652174
0	True	0.9473684210526315
0	False	0.6721311475409836
0	True	0.7560975609756098
0	True	0.9714285714285714
0	True	0.7931034482758621
0	True	0.8
0	True	0.75
0	False	0.8
0	True	0.9428571428571428
0	True	0.9358974358974359
0	True	0.9210526315789473
0	True	0.6896551724137931
0	False	0.6938775510204082
0	True	0.8032786885245902
0	False	0.7386363636363636
0	True	0.7454545454545455
0	True	0.8275862068965517
0	False	0.6875
0	True	0.8235294117647058
0	True	0.8311688311688312
0	True	0.8493150684931506
0	False	0.7341772151898734
0	True	0.7733333333333333
0	True	0.7349397590361446
0	True	0.8833333333333333
0	True	0.7625
0	False	0.7037037037037037
0	False	0.6981132075471698
0	False	0.6730769230769231
0	True	0.859375
0	True	0.7846153846153846
0	False	0.7611940298507462
0	False	0.8333333333333334
0	True	0.7671232876712328
0	True	0.8767123287671232
0	True	0.7101449275362319
0	True	0.7301587301587301
0	True	0.7068965517241379
0	True	0.8307692307692308
0	True	0.7272727272727273
0	True	0.7936507936507936
0	False	0.7123287671232876
0	False	0.7111111111111111
0	False	0.8271604938271605
0	True	0.7083333333333334
0	True	0.8108108108108109
0	True	0.8571428571428571
0	True	0.782608695652174
0	True	0.7205882352941176
0	True	0.75
0	False	0.65
0	False	0.6825396825396826
0	False	0.6666666666666666
0	True	0.7017543859649122
0	False	0.7073170731707317
0	False	0.6428571428571429
0	False	0.639344262295082
0	False	0.55
0	True	0.58
0	True	0.8867924528301887
0	True	0.7301587301587301
0	True	0.8157894736842105
0	False	0.8441558441558441
0	True	0.8153846153846154
0	True	0.8857142857142857
0	False	0.7307692307692307
0	True	0.7321428571428571
0	True	0.8363636363636363
0	False	1.0
0	True	0.875
0	True	0.9
0	True	0.7719298245614035
0	False	1.0
0	True	0.7540983606557377
0	False	1.0
0	True	0.6794871794871795
0	True	0.746031746031746
0	True	0.6451612903225806
0	False	1.0
0	True	0.875
0	False	0.7536231884057971
0	True	0.8260869565217391
0	True	0.9473684210526315
0	True	0.8275862068965517
0	False	0.6888888888888889
0	True	0.7
0	True	0.6444444444444445
0	True	0.7553191489361702
0	False	0.7840909090909091
0	True	0.8901098901098901
0	True	0.7790697674418605
0	True	0.8947368421052632
0	False	0.7
0	False	0.640625
0	False	0.7575757575757576
0	False	0.7534246575342466
0	True	0.8351648351648352
0	True	0.7912087912087912
0	True	0.9302325581395349
0	True	0.6756756756756757
0	True	0.9186046511627907
0	False	0.6764705882352942
0	False	0.65
0	True	0.9295774647887324
0	True	0.7121212121212122
0	True	0.8958333333333334
0	True	0.8461538461538461
0	True	0.8181818181818182
0	True	0.7647058823529411
0	False	0.68
0	False	0.7058823529411765
0	True	0.88
0	False	0.7192982456140351
0	True	0.8636363636363636
0	True	0.8571428571428571
0	True	0.5333333333333333
0	True	0.8888888888888888
0	True	0.8787878787878788
0	True	0.5294117647058824
0	True	0.7368421052631579
0	True	0.71875
0	False	0.7647058823529411
0	False	0.847457627118644
0	True	0.7
0	True	0.8863636363636364
0	True	0.9074074074074074
0	True	0.8863636363636364
0	True	0.875
0	True	1.0
0	True	0.9215686274509803
0	True	0.7868852459016393
0	True	0.813953488372093
0	True	0.9069767441860465
0	True	0.7435897435897436
0	True	0.9038461538461539
0	True	0.6714285714285714
0	True	0.82
0	True	0.9038461538461539
0	True	0.6964285714285714
0	True	0.8518518518518519
0	True	0.8372093023255814
0	True	0.8723404255319149
0	True	0.9111111111111111
0	True	0.925
0	True	0.8444444444444444
0	True	0.9583333333333334
0	True	0.9
0	True	0.8269230769230769
0	True	0.7608695652173914
0	True	0.6923076923076923
0	False	0.5652173913043478
0	False	0.7547169811320755
0	True	0.8846153846153846
0	True	0.8181818181818182
0	True	0.8222222222222222
0	True	0.8125
0	True	0.8888888888888888
0	True	0.94
0	True	0.9433962264150944
0	False	0.6129032258064516
0	False	0.7368421052631579
0	False	0.66
0	True	0.8888888888888888
0	True	0.9183673469387755
0	True	0.8333333333333334
0	True	0.9
0	True	0.9375
0	False	0.6875
0	True	0.7317073170731707
0	True	0.8775510204081632
0	True	0.75
0	False	0.7659574468085106
0	False	0.813953488372093
0	True	0.7872340425531915
0	True	0.925
0	True	0.8
0	True	1.0
0	True	0.9090909090909091
0	True	0.8541666666666666
0	True	0.7894736842105263
0	True	0.8222222222222222
0	False	0.7777777777777778
0	True	0.8
0	True	0.5217391304347826
0	False	0.6296296296296297
0	True	0.7837837837837838
0	False	0.7948717948717948
0	False	0.6666666666666666
0	True	0.82
0	True	0.7837837837837838
0	True	0.9215686274509803
0	True	0.8723404255319149
0	True	0.6363636363636364
0	False	0.8823529411764706
0	False	0.7758620689655172
