Cycle	Correct	Similarity	smiles
0	True	0.44554455445544555	CCc1cc2c(cc1N3CCC(CC3)N4CCOCC4)C(c5c(c6ccc(cc6[nH]5)C#N)C2=O)(C)C
0	True	0.7555555555555555	Cc1cc(c(cc1C2CCNCC2)OC(C)C)Nc3ncc(c(n3)Nc4ccccc4S(=O)(=O)C(C)C)Cl
0	True	0.6483516483516484	COC(=O)C1CCC(CC1)n2c3cc(ccc3nc2NC(=O)c4ccccc4)CN5CCCCC5
0	True	0.8461538461538461	C[C@@H]1c2cc(ccc2C(=O)N(Cc3c(c(nn3C)C4CC4)-c5cc(c(nc5)N)O1)C)F
0	True	0.7105263157894737	Cc1c(sc(n1)[C@@](C)(CO)O)c2cc(c(nc2)N)O[C@H](C)c3cc(ccc3N4NC=CN4)F
0	True	0.725	CN1CCN(CC1)c2ccc(cc2)C(=O)Nc3c4c([nH]n3)C[N+](=C4)C(=O)[C@@H](c5ccccc5)O
0	False	0.5578947368421052	CN1CCN(CC1)c2ccc(c(c2)NC3CCOCC3)C(=O)Nc4c5cc(ccc5[nH]n4)Cc6cc(cc(c6)F)F
0	True	0.5526315789473685	Cc1cc(n[nH]1)c2cnc3n2nc(cc3)N[C@@H](C)c4ccc(cc4F)F
0	True	0.7105263157894737	Cc1cc(n[nH]1)n2cc(c3c2nc(cc3)N[C@@H](C)c4ccc(cn4)F)S(=O)(=O)C5COC5
0	True	0.7727272727272727	c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N
0	True	0.8666666666666667	c1cc2c(cc1C[NH+]3CCOCC3)[nH]c([nH+]2)c4c(c[nH]n4)NC(=O)NC5CC5
0	True	0.5348837209302325	Cn1cc(cc1C(=O)N2CCN(CC2)C)Nc3ncc4cc(n(c4n3)C5CCCC5)C(=O)N
0	False	0.7857142857142857	CCCC(=O)Nc1c2ccc(cc2[nH]n1)c3ccc(cc3)O
0	True	0.4939759036144578	Cc1c(c([nH]n1)N/N=C/c2ccc(cc2)OC)C(=O)Nc3cccc(c3)NC(=O)C
0	True	0.47368421052631576	c1cc(ccc1CN2CCOCC2)c3[nH]c4c(n3)c(c(cn4)Br)N5CCN(CC5)Cc6ccc(cc6)Cl
0	False	0.5064935064935064	CS(=O)(=O)N(CCN)c1ccc(cn1)Nc2ncc3cnn(c3n2)C4CCCCCC4
0	True	0.654320987654321	CS(=O)(=O)NCc1cccc(c1)c2cn3c(cnc3c(n2)Nc4ccc(cc4)N5CCOCC5)Cl
0	True	0.8214285714285714	c1ccc(cc1)c2c3c(ncnc3oc2c4ccccc4)NCCO
0	False	0.5714285714285714	CS(=O)(=O)Nc1ccc(cn1)Nc2ncc3cnn(c3n2)C4CCCCCC4
0	False	0.7303370786516854	Cc1cc(ccc1Oc2c(cccn2)c3ccnc(n3)NC)NC(=O)Nc4cccc(c4)C(F)(F)F
0	False	0	c1ccc(cc1)NC(=O)Nc2c[nH]nc2c3[nH]c4ccc(cc4n3)C[NH]5CCOCC5
0	True	0.5384615384615384	c1ccc2c(c1)-c3cccnc3NC2=O
0	True	0.7684210526315789	c1ccc(cc1)NC(=O)Nc2ccc(cc2)CCNc3c4cc(oc4ncn3)c5ccc(cc5)OCCN6CCC(CC6)O
0	True	0.8571428571428571	c1cc(ccc1C(=O)O)Nc2ccnc(n2)Nc3ccc(cc3)C(=O)O
0	False	0.5909090909090909	COc1ccc(cc1OC)Nc2nc(nc(n2)Nc3ccc4c(c3)cccn4)NCCc5ccccc5F
0	True	0.59375	Cc1cc(sn1)Nc2c3ncc(n3ccn2)c4c[nH]nc4
0	False	0.48936170212765956	Cc1cc(no1)CN2CCN(CC2)c3c(cnc4c3[nH]c(n4)c5ccc(cc5)N6CCN(CC6)C)Br
0	True	0.6962025316455697	Cc1c(cn(n1)C)c2[nH]c3c(n2)c(c(cn3)Cl)c4cnn(c4)Cc5cccc(c5)C(=O)N6CCN(CC6)C
0	True	0.726027397260274	Cc1c(cn(n1)C)c2[nH]c3c(c(cnc3n2)Cl)c4cnn(c4)Cc5cccc(c5)C(=O)N(C)C
0	True	0.5510204081632653	c1ccc2c(c1)[nH]c(n2)N3c4ccc(cc4NC3=O)O
0	True	0.6111111111111112	c1cc(cnc1)c2cn3c(cnc3c(n2)Nc4ccc(cc4)N5CCOCC5)Cl
0	False	0.5714285714285714	CCC(=O)Nc1ccc(cc1)C(=O)Nc2ccc(cc2)Nc3ncc4c(n3)N(c5ccc(cc5C(=O)N4C)C)C
0	True	0.5342465753424658	Cc1cc(n[nH]1)Nc2c3ccc(cc3nc(n2)/C=C/c4ccccc4)N5CCN(CC5)C
0	True	0.7777777777777778	CN(C)S(=O)(=O)Nc1cccc(c1)c2ccc3c(c2)[nH]nc3NC(=O)C4CC4
0	True	0.9	c1cc(cc(c1)NS(=O)(=O)CC2CC2)c3ccc4c(c3)[nH]nc4NC(=O)C5CC5
0	True	0.52	c1cc\2c(cc1c3cn(nc3c4ccncc4)C5CCNCC5)CC/C2=N\O
0	True	0.42857142857142855	c1cc\2c(cc1c3cn(nc3c4ccncc4)CCO)CC/C2=N\O
0	True	0.525	CN(C)CCOc1ccc(cc1)c2[nH]c(c(n2)c3ccc\4c(c3)CC/C4=N/O)c5ccncc5
0	True	0.5263157894736842	c1cnccc1c2c(cn(n2)C3CCNCC3)C4=CC5=CC6=CN=NC6=C5C=C4
0	True	0.5555555555555556	c1ccnc(c1)N[C@@H](c2ccco2)c3cc(c4cccnc4c3O)Cl
0	True	0.6307692307692307	c1cc2c(c(c1)Nc3c4ccncc4oc3c5ncccn5)c(n[nH]2)CCCO
0	True	0.45714285714285713	CCOC(=O)c1c(c2ccncc2s1)NC3=CC4=CCC(=C4C=C3)NO
0	True	0.5308641975308642	CNS(=O)(=O)c1ccc(c(c1)Nc2c3c(c[nH]c3ncn2)Cl)N4CCOCC4
0	True	0.47126436781609193	Cc1cc2c3c(c4c5ccccc5n6c4c2[n+](c1)[Ru]678912([C@@H]4[C@H]7C8([C@H]9[C@H]1C24)C(=O)O)Cl)C(=O)NC3=O
0	True	0.7142857142857143	c1ccc2c(c1)/C(=C/3\C(=N\OCC[C@H](CO)O)\c4ccccc4N3)/C(=O)N2
0	True	0.7966101694915254	CNc1cc(nc(n1)Nc2ccc(cc2)CC#N)Nc3cc([nH]n3)C4CC4
0	True	0.5	c1ccc2c(c1)nc-3n2C(=O)c4cccc5c4c3ccc5C(=O)O
0	True	0.8709677419354839	c1ccc(cc1)c2cc3c(coc3nc2)c4ccc(c(c4)C5CCCC5)C(=O)O
0	True	0.7777777777777778	COCCOc1ccc2c(c1)ncn2c3ccc4cccc(c4n3)N5CCC(CC5)N
0	True	0.7674418604651163	CN(C)C1CCN(CC1)c2ccc(c(c2)OC)Nc3ncc(c(n3)Nc4ccccc4P(=O)(C)C)Cl
0	True	0.6626506024096386	CNC(=O)c1ccccc1Nc2c(cnc(n2)Nc3ccc(cc3OC)N4CCOCC4)Cl
0	True	0.7954545454545454	CC[C@@H]1C(=O)N(c2cnc(nc2N1C3CCCC3)Nc4ccc(cc4OC)C(=O)NC5CCN(CC5)C)C
0	True	0.7014925373134329	CC(C)Cc1cc(ccc1C(=O)O)c2c[nH]c3c2cc(cn3)c4ccccc4
0	True	0.5217391304347826	Cn1cc(cn1)/C=C\2/c3cc(ccc3NC2=O)Cl
0	True	0.5522388059701493	COc1ccc(cc1)C(=O)/C=C\Nc2cc(c(cc2Cl)C(=O)O)OC
0	True	0.5849056603773585	Cc1c(c([nH]c1/C=C\2/c3ccccc3NC2=O)C)CCC(=O)O
0	True	0.6862745098039216	c1cc(ccc1c2cc(c(s2)NC(=O)N)C(=O)N)F
0	True	0.8214285714285714	c1cnc2c(c1N3CCC[C@]4(C3)CCCCN4)c(c[nH]2)c5nccs5
0	True	0.5555555555555556	CN(C)CCCC(=O)Nc1ccc(cc1)C(=O)N2CCC[C@H](C2)Nc3ncc(c(n3)c4c[nH]c5c4cccc5)Cl
0	True	0.42857142857142855	CCn1cnc2c1nc(nc2NCc3[nH]c4ccc(c(c4n3)F)F)N5CCCC[C@H]5CCO
0	True	0.6486486486486487	c1cc(ccc1Nc2nc3c(c(n2)OCC4CCCCC4)nc[nH]3)S(=O)(=O)CCNCCCO
0	True	0.6326530612244898	c1c2c(cc(c1Cl)Cl)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O
0	True	1.0	c1cc2cc(ccc2nc1)/C=C/3\C(=O)N=C(S3)NCc4cccs4
0	False	0.7704918032786885	c1cc(cc(c1)Cl)Nc2nc3c(c(n2)OCC4CCCCC4)[nH]cn3
0	True	0.8	Cc1c(sc(n1)NC)c2c(cnc(n2)Nc3cccc(c3)N4CCCNCC4)C#N
0	True	0.7333333333333333	[H]/N=C/1\NC(=O)/C(=C/c2ccc(o2)c3ccc(c(c3)C(F)(F)F)S(=O)(=O)N)/S1
0	True	0.6571428571428571	Cc1c(sc(n1)NC)c2c(cnc(n2)Nc3cccc(c3)S(=O)(=O)N)C#N
0	True	0.7272727272727273	Cc1c2cnc(nn2c(n1)c3ccccc3)Nc4cc(c(c(c4)OC)OC)OC
0	True	0.7894736842105263	Cc1ccccc1c2[nH]c3c(n2)c(nc(n3)N)OCC4CCCCC4
0	False	0.4461538461538462	Cc1nc2c(s1)-c3c(cnc(n3)N=C4CC=CC(=C4)[N+](=O)[O-])CC2
0	False	0.8	c1ccc2cc(ccc2c1)CC(=O)Nc3cc(n[nH]3)C4CC4
0	False	0.6578947368421053	Cc1ccc(c(c1)N(CC#N)c2cc(ncn2)Nc3ccc(cc3)OC[C@@H](CN(C)C)O)Cl
0	True	0.8245614035087719	c1cc(ccc1Nc2nc3c(c(n2)OCC4CCCCC4)nc[nH]3)O
0	True	0.4166666666666667	C[C@@H](c1ccc(cc1)N2CCNC2=O)C(=O)/N=C/3\C=C(N=N3)C4CC4
0	True	0.746031746031746	c1cc(cc(c1)S(=O)(=O)N)Nc2nc3c(c(n2)OCC4CCCCC4)nc[nH]3
0	False	0.7377049180327869	c1ccc(cc1)Nc2nc3c(c(n2)OCC4CCCCC4)[nH]cn3
0	False	0.589041095890411	c1ccnc(c1)NS(=O)(=O)c2ccc(cc2)NCC3=C4c5c(ncs5)C=CC4=NC3=O
0	False	0.7037037037037037	Cc1c(sc(n1)NC)c2c(cnc(n2)Nc3cccc(c3)O)C#N
0	True	0.41935483870967744	CC(=O)[N+]1=CC\2=C(C1)N=N/C2=N/C(=O)c3ccccc3
0	True	0.5789473684210527	c12c(c(c(c(c1Br)Br)Br)Br)nn[nH]2
0	False	0.582089552238806	CC[C@H](CO)Nc1nc2c(cnn2c(n1)NCc3ccccc3)C(C)C
0	True	0.52	Cn1c-2c(c(n1)C(=O)O)CCc3c2nc(nc3)Nc4ccccc4
0	True	0.6825396825396826	c1ccc2c(c1)C(=O)/C(=C/3\c4cc(ccc4NC3=O)S(=O)(=O)O)/N2
0	True	0.5072463768115942	Cc1c(sc(n1)N)C2=NC(=Nc3ccc(cc3)N4CCOCC4)N=CC2
0	False	0.6144578313253012	CN(C)C[C@@H](COc1ccc(cc1)Nc2nccc(n2)c3cnn4c3ccc(n4)N5CCOCC5)O
0	True	0.75	CCS(=O)(=O)c1ccc(cc1)Nc2nc3c(c(n2)OCC4CCCCC4)nc[nH]3
0	False	0.6388888888888888	CC[C@H](CO)Nc1nc(c2c(n1)n(cn2)C(C)C)NCc3ccc(cc3)c4ccccn4
0	False	0.6986301369863014	c1ccc(cc1)c2cccc(c2)c3c4c(nc[nH]4)nc(n3)Nc5ccc(cc5)S(=O)(=O)N
0	True	0.5428571428571428	CC(C)c1c2c(c(nc(n2)SCCN)NCc3ccc(cc3)c4ccccn4)n[nH]1
0	False	0.5	c1ccc2c(c1)nc(s2)c3cc(sc3)S(=O)(=O)N
0	False	0.6721311475409836	c1cc(cc(c1)[N+](=O)[O-])C(=O)c2c(nc(s2)Nc3ccc(cc3)Cl)N
0	True	0.5087719298245614	CCCCc1c2c([nH]c1c3ccc(cc3)O)nccn2
0	False	0.5324675324675324	c1cc(ncc1N2CCNCC2)Nc3ncc4c5ccncc5n(c4n3)C6CCCC6
0	True	0.5362318840579711	Cc1c2cc(cnc2[nH]n1)C(=O)N3CCC[C@H]3c4ccc(cc4)Cl
0	True	0.5384615384615384	CNC(=O)c1cc(c[nH]1)c2ccncc2
0	False	0.6388888888888888	CC[C@@H](CO)Nc1nc(c2c(n1)n(cn2)C(C)C)NCc3ccc(cc3)c4ccccn4
0	True	0.6956521739130435	c1ccc(cc1)c2cnc3n2cc(nc3)c4c[nH]nc4
0	False	0.6285714285714286	c1cc(ccc1c2ccc(cc2)O)c3c4c(n[nH]3)-c5ccc(cc5C4)O
0	True	0.5492957746478874	COc1cc-2c(cc1Cn3ccnc3)Cc4c2n[nH]c4c5ccc(cc5)C#N
0	True	0.6	c1cc(cc2c1cc(cc2)NC(=O)Nc3cnc(cn3)C#N)C(=O)O
0	True	0.7021276595744681	CCOC(=O)c1cnc2c(c1N3CCO[C@H](C3)CN)cn[nH]2
0	True	0.5666666666666667	COc1cc(ccc1O)CCc2c3c(n[nH]2)-c4ccccc4C3
0	True	0.6363636363636364	CC1=CC2=NNC(=O)N2c3c1ccc(c3)c4ccncc4
0	True	0.45	CCc1cc-2c(cc1O[C@H]3CCOC3)Cc4c2n[nH]c4c5ccc(nc5)C#N
0	True	0.6052631578947368	c1cc2c(cc1CN3CCC(CC3)CN)cc([nH]2)c4c5ccc(cc5[nH]n4)C#N
0	True	0.76	COc1cc(c(cc1NC(=O)Nc2cnccn2)Cl)OC
0	True	0.620253164556962	c1cc2c(cc1CN3CCCCC3)cc([nH]2)C4=Cc5cc(ccc5NC4=O)c6c[nH]nc6
0	True	0.6190476190476191	c1cc(c(cc1Br)NC(=O)Nc2cnc(cn2)C#N)N3CCC[C@H](C3)O
0	True	0.6538461538461539	CC1=CC2=NNC(=O)N2c3c1cc(cc3)c4cccc(c4)O
0	True	0.6170212765957447	c1cncc2c1c3c([nH]2)ncnc3[N@]4CCO[C@@H](C4)CN
0	True	0.5588235294117647	CCOC(=O)c1cnc2c(c1[N@]3CCO[C@@H](C3)CN)c(n[nH]2)c4cccc(c4)C#N
0	True	0.8	c1ccc2cnc(cc2c1)NC(=O)Nc3cnc(cn3)C#N
0	True	0.6	Cn1cncc1c2ccc3c(c2)Nc4ccc(cc4NC3=O)CC(=O)OC
0	True	0.8222222222222222	CC1=CC2=NNC(=O)N2c3c1ccc(c3)c4ccc[nH]4
0	True	0.52	Cc1cc(sn1)Nc2cc(nc3n2ncc3c4cnn(c4)C)[C@@H]5CCCNC5
0	True	0.7543859649122807	COc1cc2c(cc1OC)-c3c(c([nH]n3)c4ccc(cc4)O)C2
0	True	0.7049180327868853	c1ccc(cc1)c2c3c(ncnc3oc2c4ccccc4)NCC(=O)O
0	False	0.6338028169014085	c1cc(ccc1c2ccc(cc2)O)c3c4c(n[nH]3)-c5cc(ccc5C4)CO
0	True	0.6	c1[nH]c2c(n1)c(ncn2)N3CCOCC3
0	True	0.6338028169014085	c1cc2c(cc1Cl)NC(=O)Nc3cncc(n3)OCCCCCO2
0	True	0.8095238095238095	CN1CCN(CC1)c2ccc(cc2)c3cc4c5cc(ncc5[nH]c4nc3)C#N
0	True	0.5324675324675324	c1ccc2c(c1)C=C(C(=O)N2)c3cc4cc(ccc4[nH]3)CN5CCC(CC5)CN
0	True	0.5142857142857142	C[C@H](CN(C)C)Oc1c(ncc(n1)Nc2cc3cccc(c3cn2)Cl)C#N
0	True	0.5733333333333334	c1ccc2c(c1)c3c4c(c5c6ccccc6n7c5c3n2[C@H]8CC[C@@H]7O8)C(=O)NC4=O
0	False	0.4222222222222222	c1nc(c2c(n1)nc([nH]2)SCC(=O)N)N
0	True	0.6571428571428571	c1ccc(c(c1)NC(=O)c2csc(n2)c3ccc4c(c3)CCO4)N5CCNCC5
0	True	0.6666666666666666	CN1CCN(CC1)c2ccc(cc2)c3cc4c(c[nH]c4nc3)NC(=O)c5cccnc5
0	False	0.627906976744186	CC(C)(C)Nc1nc(c(s1)C(=O)c2ccccc2)N
0	True	0.6129032258064516	c1cc(cc(c1)O)c2cncc(n2)c3ccc(cc3)C(=O)O
0	True	0.7230769230769231	c1cc-2c(cc1CNC3CCC(CC3)O)Cc4c2n[nH]c4c5ccoc5
0	True	0.5454545454545454	COc1cc-2c(cc1OCCCN3CCOCC3)Cc4c2[nH]nc4c5ccc(cc5)C#N
0	True	0.5652173913043478	COc1cc2cc-3c([nH][nH]c3c2cc1OCCN4CCCCC4)c5ccc(cc5)c6ccc(cc6)O
0	True	0.7586206896551724	COc1cc(ccc1O)c2ccc3c(c2)[nH]nc3c4[nH]c5ccccc5n4
0	True	0.5652173913043478	COc1cc(ccc1O)C#Cc2c3c(n[nH]2)-c4cc(c(cc4C3)OC)OC
0	True	0.7	c1ccc(cc1)c2c3c([nH]c2c4ccccc4)ncnc3NCCO
0	True	0.6	c1cc(cc(c1)O)c2cnc(c(n2)c3ccc(cc3)C(=O)O)N
0	True	0.6271186440677966	c1cc(cc(c1)c2c[nH]c3c2c(ncn3)N4CCO[C@H](C4)CN)CO
0	True	0.625	C[C@H](CNc1c2c(c([nH]c2ncn1)c3ccccc3)c4ccccc4)O
0	True	0.7049180327868853	COc1cc(ccc1C(=O)O)c2ccc3c(c2)Nc4ccccc4NC3=O
0	True	0.5844155844155844	COC(=O)Cc1ccc2c(c1)NC(=O)c3ccc(cc3N2)Nc4ccncc4
0	True	0.6470588235294118	c1ccc2c(c1)c(c[nH]2)c3cnc4n3cc(nc4)c5c[nH]nc5
0	True	0.6071428571428571	COc1cc(ccc1O)c2ccc3c(c2)NC(=O)C3=Cc4ccc[nH]4
0	True	0.2698412698412698	CCCn1c(nc(n1)C2=C(NON2)N)C3=C(NON3)N
0	True	0.6307692307692307	c1ccc(cc1)c2c3c([nH]c2c4ccccc4)ncnc3NC[C@H](CO)O
0	True	0.6455696202531646	c1cc(ccc1c2ccc(cc2)O)c3c4c([nH]n3)-c5ccc(cc5C4)C(=O)NC6CCC(CC6)O
0	True	0.7049180327868853	c1cc(ccc1c2cn3c(n2)c(cnc3C(=O)N)N[C@H]4CCCNC4)Cl
0	True	0.8526315789473684	CN1CCN(CC1)C2CCN(CC2)C(=O)c3ccc(c(c3)OC)Nc4ncc5c(n4)N(c6ccccc6C(=O)N5C)C
0	True	0.6444444444444445	c1cc(cc(c1)O)c2ccnc3c2c(c[nH]3)C#N
0	True	0.6774193548387096	c1cc(cc(c1)c2c[nH]c3c2c(ncn3)N4CCOCC4)C#N
0	True	0.4457831325301205	C[C@@H]1CN(C[C@@H](O1)C)c2cc(ncn2)c3c4cc(ccc4[nH]n3)OC5(CC5)C
0	True	0.5789473684210527	CNc1c2c(c[nH]c2nc(n1)Nc3ccc(cc3OC)C(=O)N4CCOCC4)Cl
0	True	0.5268817204301075	CCNc1c(cnc(n1)Nc2cc(c(cc2OC)C(=O)N3CCOCC3)F)C(F)(F)F
0	True	0.7049180327868853	C[C@@H]1[C@H](CCCN1)Nc2c3cc(sc3c(cn2)C(=O)N)c4ccccc4
0	True	0.6	c1cc(cnc1)c2cc([nH]n2)N
0	True	0.47058823529411764	C/C(=N\O)/c1ccc(cc1O)O
0	True	0.8245614035087719	c1cc(ccc1c2[nH]c3cc(ccc3n2)C(=O)N)Oc4ccc(cc4)Cl
0	True	0.7096774193548387	C/C(=N\NC(=N)N)/c1ccc(cc1)NC(=O)c2c[nH]c3c2cccc3
0	True	0.6666666666666666	COc1cc(ccc1O)c2cc(c(nc2)N)c3ccc(cc3)C(=O)N
0	True	0.5384615384615384	[H]/N=C(\N)/N/N=C/1\CCCc2c1ccc(c2)NC(=O)c3cc4cccc(c4[nH]3)[N+](=O)[O-]
0	True	0.6764705882352942	CCC/C(=N\NC(=N)N)/c1ccc(cc1)NC(=O)c2cc3cc(ccc3[nH]2)OC
0	True	0.7586206896551724	c1ccc2c(c1)c(nc(n2)c3ccccc3O)N[C@H]4CCNC4
0	True	0.6164383561643836	c1ccc(cc1)CN2CCC(CC2)COc3ccc(cc3)c4[nH]c5cc(ccc5n4)C(=O)N
0	True	0.7846153846153846	[H]/N=C(\N)/N/N=C(\C)/c1ccc(cc1)NC(=O)c2cc3cccc(c3[nH]2)[N+](=O)[O-]
0	True	0.4666666666666667	Cc1c(c([nH]n1)N)c2cccs2
0	True	0.4457831325301205	CC(C)([C@@H]1CNC[C@H]1Nc2c3cc(c(cc3nc(n2)c4cc(ccc4O)F)OC)OC)O
0	True	0.7647058823529411	COc1ccc(cc1)CNC(=O)c2ccc3c(c2)nccn3
0	False	0.5172413793103449	CC(C)(C)NC(=O)Nc1ccc2c(c1)nccn2
0	True	0.8055555555555556	[H]/N=C(\N)/N/N=C(\C)/c1ccc(cc1)NC(=O)Nc2ccc(cc2)/C(=N/N/C(=N/[H])/N)/C
0	True	0.6	c1cc(ccc1CN2CCC(CC2)COc3ccc(cc3)c4[nH]c5ccc(cc5n4)C(=O)N)Cl
0	True	0.7222222222222222	c1cncc2c1cc3c(c2)cnc(n3)N
0	True	0.5365853658536586	C[C@@H](c1ccc(cc1)F)n2c3c4cc(ccc4ncc3nn2)c5ccc6c(c5)nco6
0	True	0.7727272727272727	c1ccc(cc1)c2c3ccc4c(c3[nH]c2Br)C(=O)N=C4
0	True	0.6923076923076923	Cn1cc(cn1)c2ccc3c(n2)c(co3)c4cccc(c4)Oc5ccccc5
0	True	0.6153846153846154	CC(C)(c1ccc(cc1)C(=O)Nc2cn3cc(ccc3n2)c4ccncc4)C(=O)N5CCN(CC5)C
0	True	0.7288135593220338	c1cc(cc(c1)Cl)Nc2c3ccncc3c4ccc(cc4n2)C(=O)O
0	True	0.589041095890411	CNc1nc2c(c(c[nH]2)c3ccc4c(c3)cccn4)c(n1)NCc5ncccn5
0	True	0.5094339622641509	Cc1c2cc(ccc2n[nH]1)c3cc(cnc3)OC[C@H](CC(C)C)N
0	True	0.5172413793103449	c1ccc(cc1)NC2=NC(=O)C(=N2)Cc3ccc4c(c3)OCO4
0	True	0.5185185185185185	c1cc(ccc1c2c(c[nH]n2)c3ccnc(c3)CO)F
0	True	0.5833333333333334	COc1cnc(cc1c2cc3c([nH]2)CCNC3=O)COc4ccc(c(c4)F)F
0	False	0.4936708860759494	c1cc(ccc1c2c(n(cn2)C3CCN(CC3)Cc4ccon4)c5ccnc(n5)N)F
0	True	0.2698412698412698	CCCCCCCCO[C@@H]1[C@@H]([C@@H]([C@@H]([C@@H](O1)CO)O)O)O
0	False	0.48484848484848486	CNCc1cc(ccn1)c2cn(nc2c3ccc(cc3)F)C
0	True	0.5151515151515151	Cn1cc(c(n1)c2ccc(cc2)F)c3ccnc(c3)[C@H]4COCCN4
0	True	0.47692307692307695	Cn1cc(c(n1)c2ccc(cc2)F)c3ccnc4c3OCCNC4
0	False	0.5362318840579711	c1cc(ccc1c2c(n(cn2)C3CCCCC3)c4ccnc(n4)N)F
0	False	0.525	c1cc(cc(c1)Cl)OCc2c3c(ncnc3n(n2)C4CCOCC4)N
0	True	0.8604651162790697	c1cc(cc(c1)Cl)c2c(nc3c(n2)c(nc(n3)N)N)N
0	True	0.5362318840579711	Cn1cc(c(n1)c2ccc(cc2)F)c3ccnc4c3C(=O)N(C4)C
0	True	0.47368421052631576	Cc1ccc2c(c1)sc(n2)NC(=O)CSC3=NC4=C(C(=O)N3c5ccccc5)SCC4
0	True	1.0	CC(C)c1c(c(no1)c2ccc(cc2)F)c3ccnc(c3)NC(=O)c4cc(c5n4C[C@H]6[C@@H]([C@@H](CN6C5)O)O)c7ccc(cc7)OC
0	True	0.8333333333333334	CC(C)[C@H](CO)Nc1nc(c2c(n1)n(cn2)C(C)C)Nc3cccc(c3)Cl
0	False	0.6486486486486487	c1cc(c(nc1)Oc2ccc(cc2)Nc3[nH]c4cc(ccc4n3)C#N)C(F)(F)F
0	False	0.5873015873015873	c1cc(cc(c1)Cl)Nc2[nH+]c(c(s2)C(=O)c3ccc(cc3)F)N
0	True	0.6056338028169014	COc1cnc(nc1c2cc3c([nH]2)CCNC3=O)c4cc5ccccc5nc4
0	True	0.5757575757575758	c1cc(ccc1c2c(n(cn2)C3CCC(CC3)O)c4ccnc(n4)N)F
0	True	0.9047619047619048	Cc1cnc(c2c1[nH]c3c2c4ccc(cc4cc3)O)Cl
0	True	0.6326530612244898	Cc1cc2c(c(c1)O)C(=O)c3c(cc(cc3O)O)C2=O
