Cycle	Correct	Similarity	smiles
0	True	0.5100671140939598	Cc1cc(c(cc1C2CCNCC2)OC(C)C)Nc3ncc(c(n3)Nc4ccccc4S(=O)(=O)C(C)C)Cl
0	True	0.48514851485148514	C[C@H](c1cc(ccc1OC)F)Oc2cc(cnc2N)c3cnnn3C
0	True	0.41904761904761906	Cn1cc(cn1)c2cc3c(c[nH]c3nc2)c4cnn(c4)Cc5cc(ccc5F)F
0	True	0.3660130718954248	COC(=O)C1CCC(CC1)n2c3cc(ccc3nc2NC(=O)c4ccccc4)CN5CCCCC5
0	True	0.616	CN1CCN(CC1)c2ccc(cc2)C(=O)Nc3c4c([nH]n3)C[N+](=C4)C(=O)[C@@H](c5ccccc5)O
0	True	0.4444444444444444	Cc1cc(c(cc1C2CCN(CC2)C)OC(C)C)Nc3nc4c(c[nH]n4)c(n3)Nc5ccccc5S(=O)(=O)C(C)C
0	True	0.43037974683544306	Cc1cc(c(cc1C2CCN(CC2)C)OC(C)C)Nc3ncc(c(n3)Nc4cn(nc4S(=O)(=O)C(C)C)C)Cl
0	False	0.64	Cc1cc(ccc1N)c2cc([nH]n2)NC(=O)c3ccc(cc3)CN4CCN(CC4)C
0	True	0.8062015503875969	CN1CCN(CC1)C2CCN(CC2)c3ccc(c(c3)OC)Nc4ncc(c(n4)Nc5ccccc5P(=O)(C)C)Cl
0	True	0.5	Cc1c(cn(n1)C)c2cc(c(nc2)N)O[C@H](C)c3cc(ccc3C(=O)N(C)C)F
0	False	0.4609375	Cn1cc(cc1C(=O)N2CCN(CC2)C)Nc3ncc4cc(n(c4n3)C5CCCC5)C(=O)N
0	True	0.7	c1ccc(c(c1)C(=O)O)Nc2ccnc(n2)Nc3ccc(cc3)C(=O)O
0	True	0.4888888888888889	CCOC(=O)c1c2c(c[nH]1)[C@@H](C3=C(N2)CCCC3=O)c4cccc(c4)Oc5[nH]c6ccccc6n5
0	False	0.4425287356321839	CC(=O)N1CCN(CC1)C(=O)Cc2ccc(cc2)Nc3ncc(c(n3)Nc4ccc(cc4)C(=O)Nc5ccccc5Cl)F
0	True	0.5365853658536586	CCCC(=O)Nc1c2ccc(cc2[nH]n1)c3ccc(cc3)O
0	True	0.38095238095238093	Cc1c(c([nH]n1)N/N=C/c2ccc(cc2)OC)C(=O)Nc3cccc(c3)NC(=O)C
0	True	0.4645161290322581	CCc1cccc(c1NC(=O)n2cc\3c(c2)N=N/C3=N/C(=O)c4ccc(cc4)N5CCN(CC5)C)CC
0	True	0.6237623762376238	c1ccc(cc1)c2ccccc2Nc3ccnc(n3)Nc4ccc(cc4)C(=O)O
0	True	0.8235294117647058	c1ccc(c(c1)C(F)(F)F)Nc2ccnc(n2)Nc3ccc(cc3)C(=O)O
0	True	0.7346938775510204	CS(=O)(=O)N(CCN)c1ccc(cn1)Nc2ncc3cnn(c3n2)C4CCCCCC4
0	True	0.3474576271186441	Cc1c(cn(n1)C)c2[nH]c3c(n2)c(c(cn3)Cl)N4CC[C@H](C4)CNC(=O)C
0	True	0.552	CS(=O)(=O)NCc1cccc(c1)c2cn3c(cnc3c(n2)Nc4ccc(cc4)N5CCOCC5)Cl
0	True	0.6428571428571429	c1cc(cc(c1)Nc2ccnc(n2)Nc3ccc(cc3)C(=O)N)C(F)(F)F
0	True	0.7441860465116279	c1ccc(cc1)c2c3c(ncnc3oc2c4ccccc4)NCCO
0	False	0.5467625899280576	Cc1cc(ccc1Oc2c(cccn2)c3ccnc(n3)NC)NC(=O)Nc4cccc(c4)C(F)(F)F
0	True	0.5535714285714286	c1ccc2c(c1)[nH]c(n2)c3cc[nH]n3
0	True	0.5454545454545454	c1ccc(cc1)c2c3c(ncnc3oc2c4ccccc4)NCCc5ccc(cc5)NC(=O)Nc6ccccc6
0	False	0	c1ccc(cc1)NC(=O)Nc2c[nH]nc2c3[nH]c4ccc(cc4n3)C[NH]5CCOCC5
0	True	0.38414634146341464	c1ccc(cc1)NC(=O)Nc2ccc(cc2)CCNc3c4cc(oc4ncn3)c5ccc(cc5)OCCN6CCC(CC6)O
0	True	0.6105263157894737	c1ccc(c(c1)C(=O)N)Nc2ccnc(n2)Nc3ccc(cc3)C(=O)N
0	True	0.5773195876288659	c1cc(ccc1C(=O)O)Nc2ccnc(n2)Nc3ccc(cc3)C(=O)O
0	False	0.4	CC[N@](Cc1cc(sn1)Nc2c3ncc(n3cc(n2)C)c4c[nH]nc4)C(C)(C)CO
0	False	0.3944954128440367	Cc1cc(sn1)Nc2c3ncc(n3ccn2)c4c[nH]nc4
0	True	0.4294478527607362	CN(C)CCOc1ccc(cc1)c2cc3c(ncnc3o2)NCCc4ccc(cc4)NC(=O)Nc5ccccc5
0	True	0.626984126984127	Cc1c(cn(n1)C)c2[nH]c3c(n2)c(c(cn3)Cl)c4cnn(c4)Cc5cccc(c5)C(=O)N6CCN(CC6)C
0	True	0.6071428571428571	Cc1c(cn(n1)C)c2[nH]c3c(n2)c(c(cn3)Cl)c4cnn(c4)Cc5ccccc5
0	False	0.31297709923664124	c1cc(nc(c1)Nc2nccs2)CC3(CCC(CC3)Oc4cccc(c4F)Cl)C(=O)O
0	True	0.4177215189873418	c1ccc2c(c1)[nH]c(n2)N3c4ccc(cc4NC3=O)O
0	True	0.5982142857142857	c1cc(cnc1)c2cn3c(cnc3c(n2)Nc4ccc(cc4)N5CCOCC5)Cl
0	False	0.6349206349206349	Cc1cc(ccc1c2c3c(ncnc3n(n2)C(C)C)N)NC(=O)CCC(=O)c4ccc(c(c4)C(F)(F)F)F
0	False	0.3333333333333333	C[C@H]1C[C@](CCN1Cc2cccc(c2F)Cl)(Cc3c4ccccc4cc(n3)Nc5nccs5)C(=O)O
0	True	0.42857142857142855	Cc1cc(n[nH]1)Nc2c3ccc(cc3nc(n2)/C=C/c4ccccc4)N5CCN(CC5)C
0	True	0.3838383838383838	CCS(=O)(=O)N1CC(C1)(CC#N)n2cc(cn2)c3c4cc[nH]c4ncn3
0	True	0.7391304347826086	CN(C)S(=O)(=O)Nc1cccc(c1)c2ccc3c(c2)[nH]nc3NC(=O)C4CC4
0	True	0.8295454545454546	c1cc(cc(c1)NS(=O)(=O)C2CC2)c3ccc4c(c3)[nH]nc4NC(=O)C5CC5
0	True	0.6037735849056604	c1cc\2c(cc1c3cn(nc3c4ccncc4)C5CCNCC5)CC/C2=N\O
0	True	0.4700854700854701	c1cc\2c(cc1c3cn(nc3c4ccncc4)CCO)CC/C2=N\O
0	True	0.3656716417910448	c1cc2c(c(c1)Nc3c4ccncc4oc3c5ncccn5)c(n[nH]2)CCCO
0	True	0.3125	COC(=O)c1c(c2ccncc2o1)NC3C=CC4=C(C=CC4=C3)NO
0	True	0.36538461538461536	c1cnc(nc1)c2c(c3ccncc3o2)Nc4ccc(c(c4)O)Cl
0	True	0.391304347826087	c1cc2cc(ccc2c(c1)O)Nc3c4ccncc4oc3C(=O)Nc5ccncn5
0	True	0.7755102040816326	COCCNCc1ccc(cc1)Nc2ncc3cc(ccc3n2)c4ccncc4
0	True	0.735632183908046	CNc1cc(nc(n1)Nc2ccc(cc2)CC#N)Nc3cc([nH]n3)C4CC4
0	True	0.5087719298245614	CN(C)CCNC(=O)c1cccc(c1)c2cnc3n2nc(cc3)c4cccs4
0	False	0.38235294117647056	Cc1ccc(cc1O)NC2=NSN=C(C2=O)Nc3ccc(cc3)C(=O)N
0	True	0.41025641025641024	COc1ccc2c(ccnc2c1)c3ccc(c(c3)C4CCCC4)C(=O)O
0	True	0.5137614678899083	c1ccc(cc1)c2cc3c(coc3nc2)c4ccc(c(c4)C5CCCC5)C(=O)O
0	True	0.6666666666666666	c1ccc(cc1)c2cc3c(c[nH]c3nc2)c4ccc(c(c4)C5CCCC5)C(=O)O
0	True	0.7641509433962265	COCCOc1ccc2c(c1)ncn2c3ccc4cccc(c4n3)N5CCC(CC5)N
0	True	0.6065573770491803	CN(C)C1CCN(CC1)c2ccc(c(c2)OC)Nc3ncc(c(n3)Nc4ccccc4P(=O)(C)C)Cl
0	True	0.765625	CC[C@@H]1C(=O)N(c2cnc(nc2N1C3CCCC3)Nc4ccc(cc4OC)C(=O)NC5CCN(CC5)C)C
0	True	0.37037037037037035	c1ccc2c(c1)C(=O)c3c(cc(c(c3C2=O)N)C(=O)O)O
0	True	0.5753424657534246	Cc1c(c([nH]c1/C=C\2/c3ccccc3NC2=O)C)CCC(=O)O
0	True	0.4782608695652174	c1cc(ccc1c2cc(c(s2)NC(=O)N)C(=O)N)F
0	True	0.7386363636363636	c1cnc2c(c1N3CCC[C@]4(C3)CCCCN4)c(c[nH]2)c5ccncn5
0	True	0.4230769230769231	CN(C)CCCC(=O)Nc1ccc(cc1)C(=O)N2CCC[C@H](C2)Nc3ncc(c(n3)c4c[nH]c5c4cccc5)Cl
0	True	0.3708609271523179	CC(=O)N(c1ccc(cc1)c2cnn(c2)C)C3CCC(CC3)Nc4ncc5ccccc5n4
0	True	0.7596153846153846	c1cc(ccc1Nc2nc3c(c(n2)OCC4CCCCC4)nc[nH]3)S(=O)(=O)CCNCCCO
0	True	0.4794520547945205	c1c2c(cc(c1Cl)Cl)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O
0	True	0.4647887323943662	COc1ccnc2c1c(c[nH]2)c3ccnc(n3)N
0	True	0.8235294117647058	Cc1c(cccc1C(=O)O)c2[nH]c3c(n2)nc(nc3OCC4CCCCC4)N
0	True	0.6627906976744186	[H]/N=C/1\NC(=O)/C(=C/c2ccc(o2)c3ccc(c(c3)C(F)(F)F)S(=O)(=O)N)/S1
0	True	0.7340425531914894	c1cc(ccc1C(=O)N)Nc2nc3c(c(n2)OCC4CCCCC4)nc[nH]3
0	True	0.6237623762376238	Cc1c(sc(n1)NC)c2c(cnc(n2)Nc3cccc(c3)S(=O)(=O)N)C#N
0	True	0.5572519083969466	C[C@@]12[C@@H]([C@@H](C[C@@H](O1)n3c4ccccc4c5c3c6n2c7ccccc7c6c8c5C(=O)N[C@@H]8O)NC)OC
0	True	0.7572815533980582	Cc1c(sc(n1)NC)c2c(cnc(n2)Nc3cccc(c3)N4CCCN(CC4)C(=O)C)C#N
0	False	0.6375	c1ccc2cc(ccc2c1)CC(=O)Nc3cc(n[nH]3)C4CC4
0	False	0.86	Cc1ccc(c(c1)N(CC#N)c2cc(ncn2)Nc3ccc(cc3)OC[C@@H](CN(C)C)O)Cl
0	True	0.7555555555555555	c1cc(ccc1Nc2nc3c(c(n2)OCC4CCCCC4)nc[nH]3)O
0	False	0.368	C[C@H](c1ccccc1Cl)Oc2cc(sc2C(=O)N)n3cnc4c3cc(c(c4)OC)OC
0	True	0.71875	c1cc(cc(c1)S(=O)(=O)N)Nc2nc3c(c(n2)OCC4CCCCC4)nc[nH]3
0	True	0.7804878048780488	c1ccc(cc1)Nc2nc3c(c(n2)OCC4CCCCC4)[nH]cn3
0	False	0.423728813559322	c1ccnc(c1)NS(=O)(=O)c2ccc(cc2)NCC3=C4c5c(ncs5)C=CC4=NC3=O
0	True	0.6666666666666666	Cc1c(sc(n1)NC)c2c(cnc(n2)Nc3cccc(c3)O)C#N
0	True	0.45	CCCOc1ccnc2c1c(c[nH]2)c3ccnc(n3)N
0	True	0.3225806451612903	CC(=O)[N+]1=CC\2=C(C1)N=N/C2=N/C(=O)c3ccccc3
0	True	0.5954198473282443	CC1(Cc2cnc(nc2-c3c1c(nn3C)C(=O)NC)Nc4ccc(cc4)N5CCN(CC5)C)C
0	False	0.6086956521739131	CC[C@H](CO)Nc1nc2c(cnn2c(n1)NCc3ccccc3)C(C)C
0	True	0.4918032786885246	Cc1ccc(cc1S(=O)(=O)N2CCOCC2)Nc3ncc(c(n3)C4=C(NC(=NC)S4)C)C#N
0	True	0.28205128205128205	CC(C)CC(=O)Nc1c2c([nH]n1)C(N(C2)C(=O)C3CCN(CC3)C)(C)C
0	True	0.45535714285714285	Cn1c-2c(c(n1)C(=O)O)CCc3c2nc(nc3)Nc4ccccc4
0	False	0.7397260273972602	c1ccc2c(c1)C(=O)/C(=C/3\c4cc(ccc4NC3=O)S(=O)(=O)O)/N2
0	True	0.411214953271028	Cc1c(sc(n1)N)C2=NC(=Nc3ccc(cc3)N4CCOCC4)N=CC2
0	False	0.5396825396825397	CN(C)C[C@@H](COc1ccc(cc1)Nc2nccc(n2)c3cnn4c3ccc(n4)N5CCOCC5)O
0	True	1.0	CC[C@H](CO)Nc1nc(c2c(n1)n(cn2)C(C)C)NCc3ccc(cc3)c4ccccn4
0	False	0.4482758620689655	c1ccc(cc1)c2cccc(c2)c3c4c(nc[nH]4)nc(n3)Nc5ccc(cc5)S(=O)(=O)N
0	False	0.32967032967032966	c1ccc2c(c1)nc(s2)c3cc(sc3)S(=O)(=O)N
0	True	0.37362637362637363	CCCCc1c2c([nH]c1c3ccc(cc3)O)nccn2
0	True	0.6	c1cc(c(cc1C2=C(C(=O)c3ccc(cc3O2)O)O)O)O
0	False	0.631578947368421	c1cc(ncc1N2CCNCC2)Nc3ncc4c5ccncc5n(c4n3)C6CCCC6
0	False	0.3008130081300813	Cn1c(c(cn1)c2c(cnc(n2)NC3CCC(CC3)[NH3+])F)CC4CC4
0	True	0.7	c1cc(ccc1CC#N)Nc2nccc(n2)Nc3cc(n[nH]3)C4CCCC4
0	True	0.6973684210526315	c1ccc(cc1)c2cnc3n2cc(nc3)c4c[nH]nc4
0	True	0.5648148148148148	CN(C)C(=O)Cc1ccc2c(c1)NC(=O)c3ccc(cc3N2)c4ccc(c(c4)OC)[N+](=O)[O-]
0	True	0.4	COc1cc-2c(cc1Cn3ccnc3)Cc4c2n[nH]c4c5ccc(cc5)C#N
0	True	0.5517241379310345	c1cc(cc2c1cc(cc2)NC(=O)Nc3cnc(cn3)C#N)C(=O)O
0	True	0.6119402985074627	c1ccc2c(c1)C(=O)Nc3cc(ccc3N2)Cl
0	True	0.5769230769230769	CC1CCC(CC1)NCc2ccc-3c(c2)Cc4c3[nH]nc4c5ccc(cc5)C(=O)O
0	True	0.5698924731182796	c1cc(ccc1c2cc(c(s2)NC(=O)N)C(=O)N[C@H]3CCCNC3)Cl
0	True	0.3474576271186441	CCc1cc-2c(cc1O[C@H]3CCOC3)Cc4c2n[nH]c4c5ccc(nc5)C#N
0	True	0.4520547945205479	c1c[nH]c2c1/C(=C\3/C(=O)NC(=N3)N)/CCNC2=O
0	True	0.37777777777777777	COc1cc(c(cc1NC(=O)Nc2cnccn2)Cl)OC
0	True	0.4375	c1cc(c(cc1Br)NC(=O)Nc2cnc(cn2)C#N)N3CCC[C@H](C3)O
0	True	0.5135135135135135	c1[nH]c2c(n1)ncnc2N3CCO[C@H](C3)CN
0	True	0.6527777777777778	CC1=CC2=NNC(=O)N2c3c1ccc(c3)c4ccc[nH]4
0	True	0.7849462365591398	CN1CCN(CC1)c2ccc(cc2)c3cc4c5cc(ncc5[nH]c4nc3)C(=O)O
0	True	0.42857142857142855	Cc1cc(sn1)Nc2cc(nc3n2ncc3c4cnn(c4)C)[C@@H]5CCCNC5
0	True	0.5543478260869565	COc1cc2c(cc1OC)-c3c(c([nH]n3)c4ccc(cc4)O)C2
0	True	0.6703296703296703	c1ccc(cc1)c2c3c(ncnc3oc2c4ccccc4)NCC(=O)O
0	True	0.49557522123893805	c1cnccc1CNc2cc3c(cc2Cl)NC(=O)Nc4cnc(c(n4)OCCCCCO3)C#N
0	True	0.4444444444444444	COc1cc2c(cc1OC)-c3c(c(n[nH]3)c4ccc(cc4)c5[nH]nnn5)C2
0	True	0.2413793103448276	CSc1[nH]c(c(n1)O)Cc2cccs2
0	True	0.673469387755102	COC(=O)c1ccc(o1)c2c3c(n[nH]2)-c4ccc(cc4C3)CNC5CCC(CC5)O
0	True	0.39759036144578314	CN(C)CCOc1ccc(cc1)c2cc(c(s2)NC(=O)N)C(=O)N
0	True	0.575	c1c[nH]nc1c2cnc3n2cc(nc3)c4c[nH]nc4
0	False	0.36774193548387096	c1ccc2c(c1)c(c[nH]2)C[C@@H](COc3cc(cnc3)c4ccc5c(c4)/C(=C/c6ccc[nH]6)/C(=O)N5)N
0	True	0.5061728395061729	c1cc([nH]c1)c2ccc3c(c2)N4C(=NNC4=O)C=C3CO
0	True	0.32075471698113206	C[C@H](CN(C)C)Oc1c(ncc(n1)Nc2cc3cccc(c3cn2)Cl)C#N
0	True	0.4576271186440678	c1ccc2c(c1)c3c4c(c5c6ccccc6n7c5c3n2[C@H]8CC[C@@H]7O8)C(=O)NC4=O
0	False	0.2898550724637681	c1nc(c2c(n1)nc([nH]2)SCC(=O)N)N
0	True	0.5446428571428571	CN1CCN(CC1)c2ccc(cc2)c3cc4c(c[nH]c4nc3)NC(=O)c5cccnc5
0	True	0.42857142857142855	COC1=CC2=CC3=C(N=NC3=C2C=C1OC)c4ccc(cc4)c5ccc(cc5)O
0	True	0.3116883116883117	C1CCc2c(c3c(s2)N=CNC3=O)C1
0	True	0.4142857142857143	COc1cc-2c(cc1OCCCN3CCOCC3)Cc4c2[nH]nc4c5ccc(cc5)C#N
0	True	0.43636363636363634	c1ccc2c(c1)[nH]c(n2)C3=C(c4cc(ccc4NC3=O)Cl)N[C@@H]5CN6CCC5CC6
0	True	0.43820224719101125	COc1cc(c(cc1NC(=O)Nc2cnc(cn2)C#N)Cl)OC
0	True	0.4479166666666667	c1cc(c(cc1Cl)NC(=O)Nc2cnc(cn2)C#N)O[C@@H]3CCNC3
0	True	0.3482142857142857	C[C@@H](CN(C)C)Oc1cncc(n1)NC(=O)Nc2cc(ccc2OC)Cl
0	True	0.4015151515151515	COc1cc2cc-3c([nH][nH]c3c2cc1OCCN4CCCCC4)c5ccc(cc5)c6ccc(cc6)O
0	True	0.5362318840579711	CC1=CC2=NNC(=O)N2c3c1cccc3
0	True	0.7066666666666667	c1cc(cc(c1)O)c2cnc(c(n2)c3ccc(cc3)C(=O)O)N
0	True	0.65	c1cc(ccc1CN2CCCCC2)c3cc4c5cc(ncc5[nH]c4nc3)C#N
0	True	0.5168539325842697	c1cc(cc(c1)c2c[nH]c3c2c(ncn3)N4CCO[C@H](C4)CN)CO
0	True	0.3783783783783784	c1cc(cc(c1)O)C2=CNC(=O)c3c2cc(c4c3cc(cc4)c5c[nH]nc5)CCCN
0	True	0.6288659793814433	COC(=O)Cc1ccc2c(c1)NC(=O)c3ccc(cc3N2)Nc4ccncc4
0	True	0.46	c1c(ncnc1Nc2cnc(cn2)C#N)NCC3CCNCC3
0	True	0.4875	c1ccc(cc1)c2cc(c(s2)NC(=O)N)C(=O)N[C@H]3CCCNC3
0	True	0.5371900826446281	c1cc(cnc1)c2cnc(s2)Nc3cc(ccn3)N4CCN(CC4)CC(=O)N5CCOCC5
0	True	0.5360824742268041	COc1cc(ccc1O)c2ccc3c(c2)NC(=O)C3=Cc4ccc[nH]4
0	True	0.8452380952380952	c1ccc(cc1)c2c3c([nH]c2c4ccccc4)ncnc3NC[C@H](CO)O
0	True	0.5625	c1cc(ccc1c2cn3c(n2)c(cnc3C(=O)N)N[C@H]4CCCNC4)Cl
0	True	0.6049382716049383	c1cc(cc(c1)c2c[nH]c3c2c(ncn3)N4CCOCC4)C#N
0	True	0.291044776119403	C[C@@H]1CN(C[C@@H](O1)C)c2cc(ncn2)c3c4cc(ccc4[nH]n3)OC5(CC5)C
0	True	0.6153846153846154	Cc1cccc(c1)c2cc(nc3c2c(c[nH]3)C#N)Nc4ccn(n4)C
0	True	0.47107438016528924	CNc1c2c(c[nH]c2nc(n1)Nc3ccc(cc3OC)C(=O)N4CCOCC4)Cl
0	True	0.40310077519379844	CCNc1c(cnc(n1)Nc2cc(c(cc2OC)C(=O)N3CCOCC3)F)C(F)(F)F
0	True	0.3902439024390244	CC(C)n1cc(nn1)c2cc(cnc2N)c3ccc(cc3)CN4CCOCC4
0	True	0.4434782608695652	C/C(=N\Nc1[nH]ccn1)/c2ccc(cc2)NC(=O)c3cc4cccc(c4[nH]3)[N+](=O)[O-]
0	True	0.6	c1cc(oc1)CNC(=O)c2ccc3c(c2)nccn3
0	True	0.2911392405063291	c1cc(oc1)c2ccnc3c2c(n[nH]3)C4CC4
0	True	0.47058823529411764	c1cc(cnc1)c2cc([nH]n2)N
0	True	0.7441860465116279	c1cc(cc(c1)Oc2ccc(cc2)c3[nH]c4cc(ccc4n3)C(=O)N)O
0	True	0.3409090909090909	Cc1ccc(nc1)NC(=O)C2CCN(CC2)C(=O)C
0	True	0.6777777777777778	c1ccc2c(c1)c(nc(n2)c3cc(ccc3O)c4ccn[nH]4)N[C@H]5CCNC5
0	True	0.51	C/C(=N\NC(=N)N)/c1ccc(cc1)NC(=O)c2c[nH]c3c2cccc3
0	True	0.42592592592592593	Cc1cc([nH]n1)c2ccccc2
0	True	0.344	[H]/N=C(\N)/N/N=C/1\CCCc2c1ccc(c2)NC(=O)c3cc4cccc(c4[nH]3)[N+](=O)[O-]
0	True	0.6179775280898876	c1cc(ccc1c2cc(cnc2N)c3c4c(cs3)OCCO4)C(=O)N
0	True	0.4636363636363636	C/C(=N\NC(=N)NO)/c1ccc(cc1)NC(=O)c2cc3cccc(c3[nH]2)[N+](=O)[O-]
0	True	0.4636363636363636	[H]/N=C(\N)/N/N=C(\C)/c1ccc(cc1)NC(=O)c2cc3cccc(c3[nH]2)[N+](=O)[O-]
0	False	0.2830188679245283	Cc1c(c([nH]n1)N)c2cccs2
0	True	0.37349397590361444	CC(C)(C)NC(=O)Nc1ccc2c(c1)nccn2
0	False	0.4639175257731959	c1ccc(cc1)c2cc(c(c(c2)C(=O)N)N)c3ccc(cc3)S(=O)(=O)N
0	True	0.5789473684210527	c1cncc2c1c(c3c(c2)cnc(n3)N)N
0	True	0.7424242424242424	c1c(c2c(ncnc2n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N)I
0	True	0.3977272727272727	c1ccc(cc1)c2c3ccc4c(c3[nH]c2Br)C(=O)N=C4
0	True	0.42857142857142855	c1cc(cc(c1)O)c2c[nH]c3c2ccc4c3C(=O)N=C4
0	True	0.6666666666666666	CC(C)Oc1cccc(c1)c2coc3c2nc(cc3)c4cnn(c4)C
0	True	0.6138613861386139	Cn1cc(cn1)c2ccc3c(n2)c(co3)c4cccc(c4)Oc5ccccc5
0	True	0.3515625	CNc1nc2c(c(c[nH]2)c3ccc4c(c3)cccn4)c(n1)NCc5ncccn5
0	True	0.31932773109243695	Cc1c2cc(ccc2n[nH]1)c3cc(cnc3)OC[C@H](CC(C)C)N
0	True	0.26153846153846155	CCN\1c2cc(ccc2S/C1=C\C(=O)C)OC
0	True	0.35398230088495575	c1ccc(cc1)NC2=NC(=O)C(=N2)Cc3ccc4c(c3)OCO4
0	True	0.39080459770114945	c1ccc(cc1)c2c[nH]c3c2ccc4c3C(=O)N=C4
0	True	0.6923076923076923	c1ccc(c(c1)C(=O)Nc2nc(cs2)C(=O)Nc3[nH]c4cc5c(cc4n3)OC(O5)(F)F)OC(F)(F)F
0	True	0.5714285714285714	c1cc(ccc1c2c(c[nH]n2)c3ccnc(c3)CO)F
0	True	0.4727272727272727	COc1cnc(cc1c2cc3c([nH]2)CCNC3=O)COc4ccc(c(c4)F)F
0	True	0.6	Cn1cc(c(n1)c2ccc(cc2)F)c3ccnc(c3)[C@H]4COCCN4
0	True	0.6046511627906976	Cn1cc(c(n1)c2ccc(cc2)F)c3ccnc4c3OCCNC4
0	False	0.48863636363636365	c1ccc(cc1)CNc2nccc(n2)c3cccnc3
0	True	0.8064516129032258	c1cc(cc(c1)Cl)c2c(nc3c(n2)c(nc(n3)N)N)N
0	False	0.34074074074074073	Cc1ccc2c(c1)sc(n2)NC(=O)CSC3=NC4=C(C(=O)N3c5ccccc5)SCC4
0	True	1.0	CC(C)c1c(c(no1)c2ccc(cc2)F)c3ccnc(c3)NC(=O)c4cc(c5n4C[C@@H]6[C@H]([C@H](CN6C5)O)O)c7ccc(cc7)OC
0	True	0.43617021276595747	c1cc(cc(c1)Cl)Nc2[nH+]c(c(s2)C(=O)c3ccc(cc3)F)N
0	True	0.5263157894736842	CC(C)(C)c1ccc(cc1)Nc2[nH]c3cc(ccc3n2)C#N
0	True	0.7619047619047619	c1cc(ccc1c2c(n(cn2)C3CCC(CC3)O)c4ccnc(n4)N)F
